"id","client","product_family","product","document_alias_name","prompt_name","prompt_text","created_on","prompt_role","template_name"
1346,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_DATE_60135799_1","Task:
Extract the document’s Effective Date or Release Date from the file.
 
Definitions:
Effective Date / Release Date refers to the official date on which the document becomes valid, active, or enforceable.
 
It may appear with labels such as:
Effective Date
Date of Effectiveness
Release Date
Start Date
Date Issued
Date of Activation
 
Dates may appear in formats such as:
MM/DD/YYYY
DD/MM/YYYY
YYYY-MM-DD
DD-MM-YYYY
Month Day, Year (e.g., “March 5, 2025”)
 
Instructions
 
1. Language Restriction
Only consider content written in English.
Ignore text in any other language.
 
2. Priority Order for Extraction
Step 1 — Search for labeled Effective/Release dates
Look for labels including (but not limited to):
Effective Date
Release Date
Date of Effectiveness
Start Date
Date Issued
Valid From
Effective From
 
If ANY of these labels exist → Extract the date associated with the last/latest occurrence.
This is the highest priority result.
 
Step 2 -If no labeled date is found, extract the latest date in the document
Search order:
1. Table / page content
2. Header
3. Footer
 
If multiple dates appear → Extract the most recent (latest) date.
 
3. Exclusions
Do NOT extract:
Revision dates, approval dates, draft dates, expiration dates (unless labeled as Effective/Release Date).
Metadata not connected to the document’s validity.
Document numbers, author names, unrelated identifiers.
 
4. Formatting Rules
Preserve the date exactly as written in the document.
Do not reformat, paraphrase, or convert the date.
Extract only the date, not the label.
 
5. Multiple Matches
If several valid dates or labeled entries exist:
Return the latest one based on chronological order.
 
6. Empty Fields
If no valid Effective/Release Date is found, return:
No Trace
 
Expected Output Format
 
If found:
<date only>--Format - dd-mm-yyyy
(example: 26-11-2025)
Strictly no extra details
 
If not found:
No Trace","2026-01-09 07:30:19.290486","You are a helpful assistant that extracts specific information from the provided context.
","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1347,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_DATE_60135799_2","Task:
Extract the document’s Effective Date or Release Date from the file.
 
Definitions:
Effective Date / Release Date refers to the official date on which the document becomes valid, active, or enforceable.
 
It may appear with labels such as:
Effective Date
Date of Effectiveness
Release Date
Start Date
Date Issued
Date of Activation
 
Dates may appear in formats such as:
MM/DD/YYYY
DD/MM/YYYY
YYYY-MM-DD
DD-MM-YYYY
Month Day, Year (e.g., “March 5, 2025”)
 
Instructions
 
1. Language Restriction
Only consider content written in English.
Ignore text in any other language.
 
2. Priority Order for Extraction
Step 1 — Search for labeled Effective/Release dates
Look for labels including (but not limited to):
Effective Date
Release Date
Date of Effectiveness
Start Date
Date Issued
Valid From
Effective From
 
If ANY of these labels exist → Extract the date associated with the last/latest occurrence.
This is the highest priority result.
 
Step 2 -If no labeled date is found, extract the latest date in the document
Search order:
1. Table / page content
2. Header
3. Footer
 
If multiple dates appear → Extract the most recent (latest) date.
 
3. Exclusions
Do NOT extract:
Revision dates, approval dates, draft dates, expiration dates (unless labeled as Effective/Release Date).
Metadata not connected to the document’s validity.
Document numbers, author names, unrelated identifiers.
 
4. Formatting Rules
Preserve the date exactly as written in the document.
Do not reformat, paraphrase, or convert the date.
Extract only the date, not the label.
 
5. Multiple Matches
If several valid dates or labeled entries exist:
Return the latest one based on chronological order.
 
6. Empty Fields
If no valid Effective/Release Date is found, return:
No Trace
 
Expected Output Format
 
If found:
<date only>--Format - dd-mm-yyyy
(example: 26-11-2025)
Strictly no extra details
 
If not found:
No Trace","2026-01-09 07:30:19.307086","You are a helpful assistant that extracts specific information from the provided context.
","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1348,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_DATE_60135799_3","Task:
Extract the document’s Effective Date or Release Date from the file.
 
Definitions:
Effective Date / Release Date refers to the official date on which the document becomes valid, active, or enforceable.
 
It may appear with labels such as:
Effective Date
Date of Effectiveness
Release Date
Start Date
Date Issued
Date of Activation
 
Dates may appear in formats such as:
MM/DD/YYYY
DD/MM/YYYY
YYYY-MM-DD
DD-MM-YYYY
Month Day, Year (e.g., “March 5, 2025”)
 
Instructions
 
1. Language Restriction
Only consider content written in English.
Ignore text in any other language.
 
2. Priority Order for Extraction
Step 1 — Search for labeled Effective/Release dates
Look for labels including (but not limited to):
Effective Date
Release Date
Date of Effectiveness
Start Date
Date Issued
Valid From
Effective From
 
If ANY of these labels exist → Extract the date associated with the last/latest occurrence.
This is the highest priority result.
 
Step 2 -If no labeled date is found, extract the latest date in the document
Search order:
1. Table / page content
2. Header
3. Footer
 
If multiple dates appear → Extract the most recent (latest) date.
 
3. Exclusions
Do NOT extract:
Revision dates, approval dates, draft dates, expiration dates (unless labeled as Effective/Release Date).
Metadata not connected to the document’s validity.
Document numbers, author names, unrelated identifiers.
 
4. Formatting Rules
Preserve the date exactly as written in the document.
Do not reformat, paraphrase, or convert the date.
Extract only the date, not the label.
 
5. Multiple Matches
If several valid dates or labeled entries exist:
Return the latest one based on chronological order.
 
6. Empty Fields
If no valid Effective/Release Date is found, return:
No Trace
 
Expected Output Format
 
If found:
<date only>--Format - dd-mm-yyyy
(example: 26-11-2025)
Strictly no extra details
 
If not found:
No Trace","2026-01-09 07:30:19.315172","You are a helpful assistant that extracts specific information from the provided context.
","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1349,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_DATE_60135799_4","Task:
Extract the document’s Effective Date or Release Date from the file.
 
Definitions:
Effective Date / Release Date refers to the official date on which the document becomes valid, active, or enforceable.
 
It may appear with labels such as:
Effective Date
Date of Effectiveness
Release Date
Start Date
Date Issued
Date of Activation
 
Dates may appear in formats such as:
MM/DD/YYYY
DD/MM/YYYY
YYYY-MM-DD
DD-MM-YYYY
Month Day, Year (e.g., “March 5, 2025”)
 
Instructions
 
1. Language Restriction
Only consider content written in English.
Ignore text in any other language.
 
2. Priority Order for Extraction
Step 1 — Search for labeled Effective/Release dates
Look for labels including (but not limited to):
Effective Date
Release Date
Date of Effectiveness
Start Date
Date Issued
Valid From
Effective From
 
If ANY of these labels exist → Extract the date associated with the last/latest occurrence.
This is the highest priority result.
 
Step 2 -If no labeled date is found, extract the latest date in the document
Search order:
1. Table / page content
2. Header
3. Footer
 
If multiple dates appear → Extract the most recent (latest) date.
 
3. Exclusions
Do NOT extract:
Revision dates, approval dates, draft dates, expiration dates (unless labeled as Effective/Release Date).
Metadata not connected to the document’s validity.
Document numbers, author names, unrelated identifiers.
 
4. Formatting Rules
Preserve the date exactly as written in the document.
Do not reformat, paraphrase, or convert the date.
Extract only the date, not the label.
 
5. Multiple Matches
If several valid dates or labeled entries exist:
Return the latest one based on chronological order.
 
6. Empty Fields
If no valid Effective/Release Date is found, return:
No Trace
 
Expected Output Format
 
If found:
<date only>--Format - dd-mm-yyyy
(example: 26-11-2025)
Strictly no extra details
 
If not found:
No Trace","2026-01-09 07:30:19.32023","You are a helpful assistant that extracts specific information from the provided context.
","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1350,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_DATE_60135799_5","Task:
Extract the document’s Effective Date or Release Date from the file.
 
Definitions:
Effective Date / Release Date refers to the official date on which the document becomes valid, active, or enforceable.
 
It may appear with labels such as:
Effective Date
Date of Effectiveness
Release Date
Start Date
Date Issued
Date of Activation
 
Dates may appear in formats such as:
MM/DD/YYYY
DD/MM/YYYY
YYYY-MM-DD
DD-MM-YYYY
Month Day, Year (e.g., “March 5, 2025”)
 
Instructions
 
1. Language Restriction
Only consider content written in English.
Ignore text in any other language.
 
2. Priority Order for Extraction
Step 1 — Search for labeled Effective/Release dates
Look for labels including (but not limited to):
Effective Date
Release Date
Date of Effectiveness
Start Date
Date Issued
Valid From
Effective From
 
If ANY of these labels exist → Extract the date associated with the last/latest occurrence.
This is the highest priority result.
 
Step 2 -If no labeled date is found, extract the latest date in the document
Search order:
1. Table / page content
2. Header
3. Footer
 
If multiple dates appear → Extract the most recent (latest) date.
 
3. Exclusions
Do NOT extract:
Revision dates, approval dates, draft dates, expiration dates (unless labeled as Effective/Release Date).
Metadata not connected to the document’s validity.
Document numbers, author names, unrelated identifiers.
 
4. Formatting Rules
Preserve the date exactly as written in the document.
Do not reformat, paraphrase, or convert the date.
Extract only the date, not the label.
 
5. Multiple Matches
If several valid dates or labeled entries exist:
Return the latest one based on chronological order.
 
6. Empty Fields
If no valid Effective/Release Date is found, return:
No Trace
 
Expected Output Format
 
If found:
<date only>--Format - dd-mm-yyyy
(example: 26-11-2025)
Strictly no extra details
 
If not found:
No Trace","2026-01-09 07:30:19.32581","You are a helpful assistant that extracts specific information from the provided context.
","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1351,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_DATE_60135799_6","Task:
Extract the document’s Effective Date or Release Date from the file.
 
Definitions:
Effective Date / Release Date refers to the official date on which the document becomes valid, active, or enforceable.
 
It may appear with labels such as:
Effective Date
Date of Effectiveness
Release Date
Start Date
Date Issued
Date of Activation
 
Dates may appear in formats such as:
MM/DD/YYYY
DD/MM/YYYY
YYYY-MM-DD
DD-MM-YYYY
Month Day, Year (e.g., “March 5, 2025”)
 
Instructions
 
1. Language Restriction
Only consider content written in English.
Ignore text in any other language.
 
2. Priority Order for Extraction
Step 1 — Search for labeled Effective/Release dates
Look for labels including (but not limited to):
Effective Date
Release Date
Date of Effectiveness
Start Date
Date Issued
Valid From
Effective From
 
If ANY of these labels exist → Extract the date associated with the last/latest occurrence.
This is the highest priority result.
 
Step 2 -If no labeled date is found, extract the latest date in the document
Search order:
1. Table / page content
2. Header
3. Footer
 
If multiple dates appear → Extract the most recent (latest) date.
 
3. Exclusions
Do NOT extract:
Revision dates, approval dates, draft dates, expiration dates (unless labeled as Effective/Release Date).
Metadata not connected to the document’s validity.
Document numbers, author names, unrelated identifiers.
 
4. Formatting Rules
Preserve the date exactly as written in the document.
Do not reformat, paraphrase, or convert the date.
Extract only the date, not the label.
 
5. Multiple Matches
If several valid dates or labeled entries exist:
Return the latest one based on chronological order.
 
6. Empty Fields
If no valid Effective/Release Date is found, return:
No Trace
 
Expected Output Format
 
If found:
<date only>--Format - dd-mm-yyyy
(example: 26-11-2025)
Strictly no extra details
 
If not found:
No Trace","2026-01-09 07:30:19.342453","You are a helpful assistant that extracts specific information from the provided context.
","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1352,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_DATE_60135799_7","Task:
Extract the document’s Effective Date or Release Date from the file.
 
Definitions:
Effective Date / Release Date refers to the official date on which the document becomes valid, active, or enforceable.
 
It may appear with labels such as:
Effective Date
Date of Effectiveness
Release Date
Start Date
Date Issued
Date of Activation
 
Dates may appear in formats such as:
MM/DD/YYYY
DD/MM/YYYY
YYYY-MM-DD
DD-MM-YYYY
Month Day, Year (e.g., “March 5, 2025”)
 
Instructions
 
1. Language Restriction
Only consider content written in English.
Ignore text in any other language.
 
2. Priority Order for Extraction
Step 1 — Search for labeled Effective/Release dates
Look for labels including (but not limited to):
Effective Date
Release Date
Date of Effectiveness
Start Date
Date Issued
Valid From
Effective From
 
If ANY of these labels exist → Extract the date associated with the last/latest occurrence.
This is the highest priority result.
 
Step 2 -If no labeled date is found, extract the latest date in the document
Search order:
1. Table / page content
2. Header
3. Footer
 
If multiple dates appear → Extract the most recent (latest) date.
 
3. Exclusions
Do NOT extract:
Revision dates, approval dates, draft dates, expiration dates (unless labeled as Effective/Release Date).
Metadata not connected to the document’s validity.
Document numbers, author names, unrelated identifiers.
 
4. Formatting Rules
Preserve the date exactly as written in the document.
Do not reformat, paraphrase, or convert the date.
Extract only the date, not the label.
 
5. Multiple Matches
If several valid dates or labeled entries exist:
Return the latest one based on chronological order.
 
6. Empty Fields
If no valid Effective/Release Date is found, return:
No Trace
 
Expected Output Format
 
If found:
<date only>--Format - dd-mm-yyyy
(example: 26-11-2025)
Strictly no extra details
 
If not found:
No Trace","2026-01-09 07:30:19.348248","You are a helpful assistant that extracts specific information from the provided context.
","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1353,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_DATE_60135799_8","Task:
Extract the document’s Effective Date or Release Date from the file.
 
Definitions:
Effective Date / Release Date refers to the official date on which the document becomes valid, active, or enforceable.
 
It may appear with labels such as:
Effective Date
Date of Effectiveness
Release Date
Start Date
Date Issued
Date of Activation
 
Dates may appear in formats such as:
MM/DD/YYYY
DD/MM/YYYY
YYYY-MM-DD
DD-MM-YYYY
Month Day, Year (e.g., “March 5, 2025”)
 
Instructions
 
1. Language Restriction
Only consider content written in English.
Ignore text in any other language.
 
2. Priority Order for Extraction
Step 1 — Search for labeled Effective/Release dates
Look for labels including (but not limited to):
Effective Date
Release Date
Date of Effectiveness
Start Date
Date Issued
Valid From
Effective From
 
If ANY of these labels exist → Extract the date associated with the last/latest occurrence.
This is the highest priority result.
 
Step 2 -If no labeled date is found, extract the latest date in the document
Search order:
1. Table / page content
2. Header
3. Footer
 
If multiple dates appear → Extract the most recent (latest) date.
 
3. Exclusions
Do NOT extract:
Revision dates, approval dates, draft dates, expiration dates (unless labeled as Effective/Release Date).
Metadata not connected to the document’s validity.
Document numbers, author names, unrelated identifiers.
 
4. Formatting Rules
Preserve the date exactly as written in the document.
Do not reformat, paraphrase, or convert the date.
Extract only the date, not the label.
 
5. Multiple Matches
If several valid dates or labeled entries exist:
Return the latest one based on chronological order.
 
6. Empty Fields
If no valid Effective/Release Date is found, return:
No Trace
 
Expected Output Format
 
If found:
<date only>--Format - dd-mm-yyyy
(example: 26-11-2025)
Strictly no extra details
 
If not found:
No Trace","2026-01-09 07:30:19.353897","You are a helpful assistant that extracts specific information from the provided context.
","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1354,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_REV_60135799_1","Task:
Extract the latest document’s revision or version identifier.
 
Definitions:
 
A revision/version identifier is a labeled update value, such as:
 
-Revision labels: Revision, Rev, Rev., Revision No.
-Version labels: Version, Ver, Ver., Version No.
-Common formats: v1.0, v2, Rev A, Rev 1.0, R2, R02, R2024-03
 
These formats represent the document’s update or release stage.
 
Instructions:
 
-Consider only English text; ignore all non-English content completely.
-Search for labels including: Revision, Rev, Rev., Version, Version No., Ver, vX.X, R-codes (R2, R02, R2024-03).
-Search order: table/page content → header → footer.
-Extract only the exact value as written, preserving spacing, case, symbols, and punctuation.
-Ignore unrelated info: dates, titles, author names, metadata, document numbers, product IDs, or codes without a revision/version label.
-If multiple identifiers appear, return the latest.
-If no identifier is found, return ""No Trace"".
 
Output Format:
 
Respond only with the extracted value.
If not found, return: ""No trace""","2026-01-09 07:30:42.518438","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1355,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_REV_60135799_2","Task:
Extract the latest document’s revision or version identifier.
 
Definitions:
 
A revision/version identifier is a labeled update value, such as:
 
-Revision labels: Revision, Rev, Rev., Revision No.
-Version labels: Version, Ver, Ver., Version No.
-Common formats: v1.0, v2, Rev A, Rev 1.0, R2, R02, R2024-03
 
These formats represent the document’s update or release stage.
 
Instructions:
 
-Consider only English text; ignore all non-English content completely.
-Search for labels including: Revision, Rev, Rev., Version, Version No., Ver, vX.X, R-codes (R2, R02, R2024-03).
-Search order: table/page content → header → footer.
-Extract only the exact value as written, preserving spacing, case, symbols, and punctuation.
-Ignore unrelated info: dates, titles, author names, metadata, document numbers, product IDs, or codes without a revision/version label.
-If multiple identifiers appear, return the latest.
-If no identifier is found, return ""No Trace"".
 
Output Format:
 
Respond only with the extracted value.
If not found, return: ""No trace""","2026-01-09 07:30:42.531754","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1356,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_REV_60135799_3","Task:
Extract the latest document’s revision or version identifier.
 
Definitions:
 
A revision/version identifier is a labeled update value, such as:
 
-Revision labels: Revision, Rev, Rev., Revision No.
-Version labels: Version, Ver, Ver., Version No.
-Common formats: v1.0, v2, Rev A, Rev 1.0, R2, R02, R2024-03
 
These formats represent the document’s update or release stage.
 
Instructions:
 
-Consider only English text; ignore all non-English content completely.
-Search for labels including: Revision, Rev, Rev., Version, Version No., Ver, vX.X, R-codes (R2, R02, R2024-03).
-Search order: table/page content → header → footer.
-Extract only the exact value as written, preserving spacing, case, symbols, and punctuation.
-Ignore unrelated info: dates, titles, author names, metadata, document numbers, product IDs, or codes without a revision/version label.
-If multiple identifiers appear, return the latest.
-If no identifier is found, return ""No Trace"".
 
Output Format:
 
Respond only with the extracted value.
If not found, return: ""No trace""","2026-01-09 07:30:42.550008","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1357,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_REV_60135799_4","Task:
Extract the latest document’s revision or version identifier.
 
Definitions:
 
A revision/version identifier is a labeled update value, such as:
 
-Revision labels: Revision, Rev, Rev., Revision No.
-Version labels: Version, Ver, Ver., Version No.
-Common formats: v1.0, v2, Rev A, Rev 1.0, R2, R02, R2024-03
 
These formats represent the document’s update or release stage.
 
Instructions:
 
-Consider only English text; ignore all non-English content completely.
-Search for labels including: Revision, Rev, Rev., Version, Version No., Ver, vX.X, R-codes (R2, R02, R2024-03).
-Search order: table/page content → header → footer.
-Extract only the exact value as written, preserving spacing, case, symbols, and punctuation.
-Ignore unrelated info: dates, titles, author names, metadata, document numbers, product IDs, or codes without a revision/version label.
-If multiple identifiers appear, return the latest.
-If no identifier is found, return ""No Trace"".
 
Output Format:
 
Respond only with the extracted value.
If not found, return: ""No trace""","2026-01-09 07:30:42.560076","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1358,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_REV_60135799_5","Task:
Extract the latest document’s revision or version identifier.
 
Definitions:
 
A revision/version identifier is a labeled update value, such as:
 
-Revision labels: Revision, Rev, Rev., Revision No.
-Version labels: Version, Ver, Ver., Version No.
-Common formats: v1.0, v2, Rev A, Rev 1.0, R2, R02, R2024-03
 
These formats represent the document’s update or release stage.
 
Instructions:
 
-Consider only English text; ignore all non-English content completely.
-Search for labels including: Revision, Rev, Rev., Version, Version No., Ver, vX.X, R-codes (R2, R02, R2024-03).
-Search order: table/page content → header → footer.
-Extract only the exact value as written, preserving spacing, case, symbols, and punctuation.
-Ignore unrelated info: dates, titles, author names, metadata, document numbers, product IDs, or codes without a revision/version label.
-If multiple identifiers appear, return the latest.
-If no identifier is found, return ""No Trace"".
 
Output Format:
 
Respond only with the extracted value.
If not found, return: ""No trace""","2026-01-09 07:30:42.572008","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1359,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_REV_60135799_6","Task:
Extract the latest document’s revision or version identifier.
 
Definitions:
 
A revision/version identifier is a labeled update value, such as:
 
-Revision labels: Revision, Rev, Rev., Revision No.
-Version labels: Version, Ver, Ver., Version No.
-Common formats: v1.0, v2, Rev A, Rev 1.0, R2, R02, R2024-03
 
These formats represent the document’s update or release stage.
 
Instructions:
 
-Consider only English text; ignore all non-English content completely.
-Search for labels including: Revision, Rev, Rev., Version, Version No., Ver, vX.X, R-codes (R2, R02, R2024-03).
-Search order: table/page content → header → footer.
-Extract only the exact value as written, preserving spacing, case, symbols, and punctuation.
-Ignore unrelated info: dates, titles, author names, metadata, document numbers, product IDs, or codes without a revision/version label.
-If multiple identifiers appear, return the latest.
-If no identifier is found, return ""No Trace"".
 
Output Format:
 
Respond only with the extracted value.
If not found, return: ""No trace""","2026-01-09 07:30:42.578766","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1360,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_REV_60135799_7","Task:
Extract the latest document’s revision or version identifier.
 
Definitions:
 
A revision/version identifier is a labeled update value, such as:
 
-Revision labels: Revision, Rev, Rev., Revision No.
-Version labels: Version, Ver, Ver., Version No.
-Common formats: v1.0, v2, Rev A, Rev 1.0, R2, R02, R2024-03
 
These formats represent the document’s update or release stage.
 
Instructions:
 
-Consider only English text; ignore all non-English content completely.
-Search for labels including: Revision, Rev, Rev., Version, Version No., Ver, vX.X, R-codes (R2, R02, R2024-03).
-Search order: table/page content → header → footer.
-Extract only the exact value as written, preserving spacing, case, symbols, and punctuation.
-Ignore unrelated info: dates, titles, author names, metadata, document numbers, product IDs, or codes without a revision/version label.
-If multiple identifiers appear, return the latest.
-If no identifier is found, return ""No Trace"".
 
Output Format:
 
Respond only with the extracted value.
If not found, return: ""No trace""","2026-01-09 07:30:42.588841","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1361,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60135799_P_MP","PACKAGE_MP_DOC_REV_60135799_8","Task:
Extract the latest document’s revision or version identifier.
 
Definitions:
 
A revision/version identifier is a labeled update value, such as:
 
-Revision labels: Revision, Rev, Rev., Revision No.
-Version labels: Version, Ver, Ver., Version No.
-Common formats: v1.0, v2, Rev A, Rev 1.0, R2, R02, R2024-03
 
These formats represent the document’s update or release stage.
 
Instructions:
 
-Consider only English text; ignore all non-English content completely.
-Search for labels including: Revision, Rev, Rev., Version, Version No., Ver, vX.X, R-codes (R2, R02, R2024-03).
-Search order: table/page content → header → footer.
-Extract only the exact value as written, preserving spacing, case, symbols, and punctuation.
-Ignore unrelated info: dates, titles, author names, metadata, document numbers, product IDs, or codes without a revision/version label.
-If multiple identifiers appear, return the latest.
-If no identifier is found, return ""No Trace"".
 
Output Format:
 
Respond only with the extracted value.
If not found, return: ""No trace""","2026-01-09 07:30:42.595896","You are a helpful assistant that extracts specific information from the provided context.","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1362,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60056464_P_MP","PACKAGE_MP_DOC_DATE_60056464_1","Task:
Extract the document’s Effective Date or Release Date from the file.
 
Definitions:
Effective Date / Release Date refers to the official date on which the document becomes valid, active, or enforceable.
 
It may appear with labels such as:
Effective Date
Date of Effectiveness
Release Date
Start Date
Date Issued
Date of Activation
 
Dates may appear in formats such as:
MM/DD/YYYY
DD/MM/YYYY
YYYY-MM-DD
DD-MM-YYYY
Month Day, Year (e.g., “March 5, 2025”)
 
Instructions
 
1. Language Restriction
Only consider content written in English.
Ignore text in any other language.
 
2. Priority Order for Extraction
Step 1 — Search for labeled Effective/Release dates
Look for labels including (but not limited to):
Effective Date
Release Date
Date of Effectiveness
Start Date
Date Issued
Valid From
Effective From
 
If ANY of these labels exist → Extract the date associated with the last/latest occurrence.
This is the highest priority result.
 
Step 2 -If no labeled date is found, extract the latest date in the document
Search order:
1. Table / page content
2. Header
3. Footer
 
If multiple dates appear → Extract the most recent (latest) date.
 
3. Exclusions
Do NOT extract:
Revision dates, approval dates, draft dates, expiration dates (unless labeled as Effective/Release Date).
Metadata not connected to the document’s validity.
Document numbers, author names, unrelated identifiers.
 
4. Formatting Rules
Preserve the date exactly as written in the document.
Do not reformat, paraphrase, or convert the date.
Extract only the date, not the label.
 
5. Multiple Matches
If several valid dates or labeled entries exist:
Return the latest one based on chronological order.
 
6. Empty Fields
If no valid Effective/Release Date is found, return:
No Trace
 
Expected Output Format
 
If found:
<date only>--Format - dd-mm-yyyy
(example: 26-11-2025)
Strictly no extra details
 
If not found:
No Trace","2026-01-09 07:33:29.1985","You are a helpful assistant that extracts specific information from the provided context.
","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
1363,"Baxter","3.5V Coaxial Ophthalmoscope","Ophthalmoscope","60056464_P_MP","PACKAGE_MP_DOC_DATE_60056464_2","Task:
Extract the document’s Effective Date or Release Date from the file.
 
Definitions:
Effective Date / Release Date refers to the official date on which the document becomes valid, active, or enforceable.
 
It may appear with labels such as:
Effective Date
Date of Effectiveness
Release Date
Start Date
Date Issued
Date of Activation
 
Dates may appear in formats such as:
MM/DD/YYYY
DD/MM/YYYY
YYYY-MM-DD
DD-MM-YYYY
Month Day, Year (e.g., “March 5, 2025”)
 
Instructions
 
1. Language Restriction
Only consider content written in English.
Ignore text in any other language.
 
2. Priority Order for Extraction
Step 1 — Search for labeled Effective/Release dates
Look for labels including (but not limited to):
Effective Date
Release Date
Date of Effectiveness
Start Date
Date Issued
Valid From
Effective From
 
If ANY of these labels exist → Extract the date associated with the last/latest occurrence.
This is the highest priority result.
 
Step 2 -If no labeled date is found, extract the latest date in the document
Search order:
1. Table / page content
2. Header
3. Footer
 
If multiple dates appear → Extract the most recent (latest) date.
 
3. Exclusions
Do NOT extract:
Revision dates, approval dates, draft dates, expiration dates (unless labeled as Effective/Release Date).
Metadata not connected to the document’s validity.
Document numbers, author names, unrelated identifiers.
 
4. Formatting Rules
Preserve the date exactly as written in the document.
Do not reformat, paraphrase, or convert the date.
Extract only the date, not the label.
 
5. Multiple Matches
If several valid dates or labeled entries exist:
Return the latest one based on chronological order.
 
6. Empty Fields
If no valid Effective/Release Date is found, return:
No Trace
 
Expected Output Format
 
If found:
<date only>--Format - dd-mm-yyyy
(example: 26-11-2025)
Strictly no extra details
 
If not found:
No Trace","2026-01-09 07:33:29.218419","You are a helpful assistant that extracts specific information from the provided context.
","BAX_FLC_DHF_011_Materials_and_Packaging_Assessment_Template_Ophthalmoscope_V2.0"
